Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",Other,4,Government
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",C+,2,Government
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",B,2,Government
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",B+,2,Government
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",A-,1,Government
Summer 2011,85363,GOV,S335M,GLOBAL JUSTICE,"GOV-S335M: GLOBAL JUSTICE, Section no. 85363",A,4,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",Other,8,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",D,1,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",C-,1,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",C,5,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",C+,1,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",B,8,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",B+,2,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",A-,5,Government
Summer 2011,85370,GOV,S365N,13-POLITICS OF NEW DEMOCRACIES,"GOV-S365N: 13-POLITICS OF NEW DEMOCRACIES, Section no. 85370",A,8,Government
Summer 2011,85445,HIS,F309L,WESTERN CIV IN MODERN TIMES,"HIS-F309L: WESTERN CIV IN MODERN TIMES, Section no. 85445",B,1,History
Summer 2011,85445,HIS,F309L,WESTERN CIV IN MODERN TIMES,"HIS-F309L: WESTERN CIV IN MODERN TIMES, Section no. 85445",B+,2,History
Summer 2011,85445,HIS,F309L,WESTERN CIV IN MODERN TIMES,"HIS-F309L: WESTERN CIV IN MODERN TIMES, Section no. 85445",A-,1,History
Summer 2011,85445,HIS,F309L,WESTERN CIV IN MODERN TIMES,"HIS-F309L: WESTERN CIV IN MODERN TIMES, Section no. 85445",A,10,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",Other,1,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",C,1,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",C+,2,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",B-,4,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",B,3,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",B+,6,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",A-,4,History
Summer 2011,85455,HIS,F315G,INTRO TO AMERICAN STUDIES,"HIS-F315G: INTRO TO AMERICAN STUDIES, Section no. 85455",A,6,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",Other,9,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",F,1,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",D,5,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",C,45,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",B,53,History
Summer 2011,85460,HIS,F315K,"THE UNITED STATES, 1492-1865","HIS-F315K: THE UNITED STATES, 1492-1865, Section no. 85460",A,22,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",Other,4,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",F,2,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",C,1,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",C+,2,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",B,1,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",B+,1,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",A-,5,History
Summer 2011,85465,HIS,F315L,THE UNITED STATES SINCE 1865,"HIS-F315L: THE UNITED STATES SINCE 1865, Section no. 85465",A,87,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",C,1,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",C+,1,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",B,1,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",B+,2,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",A-,8,History
Summer 2011,85467,HIS,F317L,INNER CITY IN POSTWAR AMER-SSP,"HIS-F317L: INNER CITY IN POSTWAR AMER-SSP, Section no. 85467",A,12,History
Summer 2011,85470,HIS,F317L,TEXAS JEWS,"HIS-F317L: TEXAS JEWS, Section no. 85470",Other,2,History
Summer 2011,85470,HIS,F317L,TEXAS JEWS,"HIS-F317L: TEXAS JEWS, Section no. 85470",F,2,History
Summer 2011,85470,HIS,F317L,TEXAS JEWS,"HIS-F317L: TEXAS JEWS, Section no. 85470",B,5,History
Summer 2011,85470,HIS,F317L,TEXAS JEWS,"HIS-F317L: TEXAS JEWS, Section no. 85470",A,7,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",Other,1,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",F,1,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",C-,1,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",C,2,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",B-,4,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",A-,4,History
Summer 2011,85473,HIS,F317L,4-INTRO TO ASIAN AMERICAN HIST,"HIS-F317L: 4-INTRO TO ASIAN AMERICAN HIST, Section no. 85473",A,3,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",Other,1,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",F,1,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",D+,1,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",C+,3,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",B-,1,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",B,8,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",B+,3,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",A-,4,History
Summer 2011,85475,HIS,F346T,THE CUBAN REVOLUTION & THE US,"HIS-F346T: THE CUBAN REVOLUTION & THE US, Section no. 85475",A,2,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",Other,3,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",C,1,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",C+,2,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",B-,2,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",B,5,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",B+,2,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",A-,4,History
Summer 2011,85480,HIS,F352L,"MEXICAN REVOLUTION, 1910-20","HIS-F352L: MEXICAN REVOLUTION, 1910-20, Section no. 85480",A,1,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",Other,2,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",D-,1,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",C,2,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",B-,3,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",B,7,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",B+,2,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",A-,4,History
Summer 2011,85484,HIS,F355P,UNITED STATES SINCE 1941,"HIS-F355P: UNITED STATES SINCE 1941, Section no. 85484",A,5,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",Other,2,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",C-,1,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",B-,2,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",B,6,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",B+,2,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",A-,9,History
Summer 2011,85485,HIS,F356K,MAIN CURR AMER CUL SINCE 1865,"HIS-F356K: MAIN CURR AMER CUL SINCE 1865, Section no. 85485",A,5,History
Summer 2011,85490,HIS,F365G,TEXAS BLACK HISTORY,"HIS-F365G: TEXAS BLACK HISTORY, Section no. 85490",Other,2,History
Summer 2011,85490,HIS,F365G,TEXAS BLACK HISTORY,"HIS-F365G: TEXAS BLACK HISTORY, Section no. 85490",B,2,History
Summer 2011,85490,HIS,F365G,TEXAS BLACK HISTORY,"HIS-F365G: TEXAS BLACK HISTORY, Section no. 85490",A-,4,History
Summer 2011,85490,HIS,F365G,TEXAS BLACK HISTORY,"HIS-F365G: TEXAS BLACK HISTORY, Section no. 85490",A,13,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",Other,2,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",C+,2,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",B-,1,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",B,5,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",B+,3,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",A-,7,History
Summer 2011,85615,HIS,S314K,HISTORY OF MEXICAN AMERS IN US,"HIS-S314K: HISTORY OF MEXICAN AMERS IN US, Section no. 85615",A,5,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",F,2,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",C-,1,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",C,1,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",B-,4,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",B,4,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",B+,1,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",A-,3,History
Summer 2011,85620,HIS,S315G,INTRO TO AMERICAN STUDIES,"HIS-S315G: INTRO TO AMERICAN STUDIES, Section no. 85620",A,14,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",Other,2,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",F,1,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",D-,1,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",D,2,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",C-,1,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",C,4,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",C+,1,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",B-,4,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",B,4,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",B+,3,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",A-,3,History
Summer 2011,85625,HIS,S317L,3-INTRO TO AFRICAN AMER HIST,"HIS-S317L: 3-INTRO TO AFRICAN AMER HIST, Section no. 85625",A,4,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",Other,2,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",C+,1,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",B-,1,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",B+,2,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",A-,3,History
Summer 2011,85633,HIS,S321G,ROME AND JERUSALEM,"HIS-S321G: ROME AND JERUSALEM, Section no. 85633",A,2,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",Other,3,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",F,1,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",D-,1,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",C,2,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",C+,1,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",B-,1,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",B,1,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",B+,5,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",A-,4,History
Summer 2011,85635,HIS,S322M,HISTORY OF MODERN SCIENCE,"HIS-S322M: HISTORY OF MODERN SCIENCE, Section no. 85635",A,16,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",C,1,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",C+,1,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",B-,1,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",B,2,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",A-,1,History
Summer 2011,85640,HIS,S329U,PERSP ON SCIENCE & MATH-UTEACH,"HIS-S329U: PERSP ON SCIENCE & MATH-UTEACH, Section no. 85640",A,7,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",Other,1,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",C,3,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",B,2,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",B+,2,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",A-,4,History
Summer 2011,85645,HIS,S340M,MODERN CHINA,"HIS-S340M: MODERN CHINA, Section no. 85645",A,3,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",Other,4,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",D+,1,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",C,1,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",C+,2,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",B-,5,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",B,7,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",B+,11,History
Summer 2011,85655,HIS,S343M,HISTORY OF RUSSIA SINCE 1917,"HIS-S343M: HISTORY OF RUSSIA SINCE 1917, Section no. 85655",A-,7,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",C,1,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",B-,1,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",B,1,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",B+,3,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",A-,1,History
Summer 2011,85660,HIS,S343W,"WITCHES, WORKERS, AND WIVES","HIS-S343W: WITCHES, WORKERS, AND WIVES, Section no. 85660",A,5,History
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",Other,2,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",C,1,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",B-,4,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",B,4,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",B+,1,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",A-,4,International Relations And Global Studies
Summer 2011,85840,IRG,F301,INTRO INTL RELS & GLOBAL STDS,"IRG-F301: INTRO INTL RELS & GLOBAL STDS, Section no. 85840",A,5,International Relations And Global Studies
Summer 2011,85995,LAS,F301,KEY IDEAS AND ISS IN LAT AMER,"LAS-F301: KEY IDEAS AND ISS IN LAT AMER, Section no. 85995",Other,1,Latin American Studies
Summer 2011,85995,LAS,F301,KEY IDEAS AND ISS IN LAT AMER,"LAS-F301: KEY IDEAS AND ISS IN LAT AMER, Section no. 85995",B-,1,Latin American Studies
Summer 2011,85995,LAS,F301,KEY IDEAS AND ISS IN LAT AMER,"LAS-F301: KEY IDEAS AND ISS IN LAT AMER, Section no. 85995",B+,3,Latin American Studies
Summer 2011,85995,LAS,F301,KEY IDEAS AND ISS IN LAT AMER,"LAS-F301: KEY IDEAS AND ISS IN LAT AMER, Section no. 85995",A-,4,Latin American Studies
Summer 2011,85995,LAS,F301,KEY IDEAS AND ISS IN LAT AMER,"LAS-F301: KEY IDEAS AND ISS IN LAT AMER, Section no. 85995",A,4,Latin American Studies
